,8-part,32-part,128-part,512-part
wb-edu,3.9130042647494614,3.10929137182639,3.2618400894762067,3.294494075007433
amazon-2008,19.42985746436609,20.689655172413794,24.91364421416235,24.167747514051012
vas_stokes_4M,82.28464099718262,57.27040816326531,57.0096655547002,58.18830121402495
road_usa,240.83655299848814,214.79397650173755,227.91026320438084,222.33009708737865
nlpkkt120,81.9047619047619,77.31159276198052,81.36014928467759,79.20812603648424
Bump_2911,34.726688102893895,33.0297675683023,34.03802497162315,31.72201300924341
cage15,97.70278833967048,101.77120571985701,104.3916130097408,100.72486605735897
hugebubbles-00000,196.6499162479062,212.26390685640362,224.19706042460533,229.90088105726872
kron_g500-logn21,8.58904124429871,5.1515840996243,6.457612955782658,5.370831259333001
