Graph Name,metis_Edgecut,mt_Edgecut,parmetis_Edgecut,ptscotch_Edgecut,mt_KaHip_Edgecut,Kaminpar_Edgecut,jet_Edgecut
dblp-2010,1.0035232142554669,1.0434303911106595,0.9887358775005505,1.195656960888934,1.0379931229567898,0.9821129122414757,0.9151210257973813
amazon-2008,1.0782118715786992,1.0708898863405072,1.0570172149674877,1.1932264941242006,1.0350726842280047,1.0435355493899239,0.999094794802301
soc-Pokec,1.020121455396979,1.0335157508103927,1.0077252825625242,0.9984988961607071,0.9960126546459127,0.9957492816040913,0.9800823830874817
com-LiveJournal,1.0624542553889131,1.0252851335573046,0.9812297282119972,1.0429818438649268,1.0324546473509773,0.9947656104545328,0.911443332461469
soc-LiveJournal1,1.0043501152987,1.0351154573101087,1.000506377724214,1.082123993559587,1.030016097675681,0.9802932291239196,0.9160326035418244
hollywood-2009,1.2837362934951,1.3969296342179693,1.5356565740579586,1.1733456529165245,1.4683315412979006,1.4272747843179816,1.014451408467394
com-Orkut,1.1832119732278472,1.06847097859808,1.1395697513803296,1.0930399443815475,1.1302644076255206,1.182202266272343,1.0124244982501882
ljournal-2008,1.2807005142097336,1.1325969384658674,1.0708353908159494,1.168557136866962,1.1340088428074087,1.0796928534778123,0.9662494689625873
Geomean,1.1091954859599589,1.0953336681701418,1.0861920003142933,1.1162021386868988,1.0998810626219597,1.0772075299754849,0.9634605739915147
