Graph Name,metis_Edgecut,mt_Edgecut,parmetis_Edgecut,ptscotch_Edgecut,mt_KaHip_Edgecut,Kaminpar_Edgecut,jet_Edgecut
delaunay_n23,1.0996224223061284,1.0786620195565881,1.1208732694355699,1.1153064188207957,1.0737728724949172,1.094636460451157,0.974198857585439
hugebubbles-00000,1.1050323658383796,1.1041971183963248,1.1218417206097306,1.0522029651284193,1.041971183963249,1.090519941532679,0.9823553977865943
hugebubbles-00010,0.947857607584348,0.9568733153638814,1.0317873408309322,0.9559438609536203,0.9990705455897388,0.9799237847383586,0.898131796635375
hugebubbles-00020,1.06916720824436,1.0535697706805311,1.1211586667904558,1.0249744684801783,1.0512487234240089,1.0598830192182713,0.9631417695664284
rgg_n_2_22_s0,1.1198540088693536,1.105490365370276,1.1440288842667086,1.2393940583179623,0.8753581099642871,0.8970213099956831,0.9620109100898708
delaunay_n24,1.0032564970308409,1.0123874592937872,1.0737500798161037,0.9768852563693251,0.9716493199667965,1.079432986399336,0.9335930017240278
rgg_n_2_23_s0,1.0830866294588692,1.0420528997816063,1.1105314244115505,1.3699102159669982,0.8679689395777724,0.8788158214025722,0.918272264013589
rgg_n_2_24_s0,1.0440766255182086,1.0395302602986731,1.0498867261546998,1.2060505185938633,0.8495230169371368,0.8858631158783732,0.09229891966033257
Geomean,1.0575405630248973,1.0480567401623255,1.0960865752656295,1.1097335499156629,0.9625660774273502,0.9915784641883406,0.7078341739697639
