Graph Name,metis_Edgecut,mt_Edgecut,parmetis_Edgecut,ptscotch_Edgecut,mt_KaHip_Edgecut,Kaminpar_Edgecut,jet_Edgecut
wb-edu,1.0001660200622138,1.0366292684631786,0.9895116097538242,3.746714550347768,0.6365442195892023,0.6216315403166615,0.6911560821595424
uk-2002,1.179655885988402,1.2253384089116617,1.2061728659768005,0.0,0.72896805781477,0.6772031855840904,0.737370114084614
Geomean,1.0862098013422568,1.1270411077019022,1.0924843496609402,3.746714550347768,0.6811904311329977,0.6488226717385792,0.7138892345120892
