,8-part,32-part,128-part,512-part
wb-edu,10.591269841269842,10.27626459143969,3.5748502994011977,2.749448123620309
amazon-2008,8.518518518518519,6.063063063063063,1.2853881278538812,2.576923076923077
vas_stokes_4M,7.133064516129032,3.172680412371134,0.5267363245236631,0.27836355967946014
road_usa,5.632275132275132,4.55860349127182,3.802371541501976,3.265758091993186
nlpkkt120,5.930817610062893,0.3119266055045872,0.23127035830618892,0.28608438193930424
Bump_2911,3.437125748502994,0.22439256788947118,0.18679080593540878,0.15803108808290156
cage15,33.60386473429951,6.907630522088353,4.967320261437909,1.6604964240639462
hugebubbles-00000,5.74721189591078,4.495016611295681,2.7039337474120084,2.3385335413416537
kron_g500-logn21,132.22685185185185,71.89032258064516,8.690423162583519,2.8871370384969124
